data,position
"[0,7,1,9,33,46,4,0,11,0,42,62,25,41,14,54,30,2,3,0,13,11,9,20,24,34,44,16,11,5,2,14,1,3,1,53,45,8,2,0,18,34,9,1,24,47,42,32,2,1,0,0,0,0,14,27,34,0,0,1,2,0,0,2,36,57,36,1,0,0,0,1,7,18,53,42,58,22,0,0,4,7,1,35,33,23,7,0,4,8,20,1,14,31,44,1,0,0,0,0,0,0,1,6,4,0,0,0,1,21,11,4,3,49,36,0,4,0,14,11,2,1,10,27,29,3,0,0,0,0,0,0,0,1,15,0,3,0,3,4,0,0,0,0,0,9,0,13,5,0,2,1,1,3,26,3,4,0,0,0]",3
"[0,7,1,9,33,46,4,0,11,0,42,62,25,40,14,54,30,2,3,1,13,11,9,20,24,34,44,16,11,5,2,14,1,3,1,53,45,9,2,0,18,34,9,1,24,47,42,32,1,1,0,0,0,0,14,27,34,0,0,1,2,0,0,2,37,56,37,1,0,0,0,1,7,18,53,42,58,21,0,0,3,7,1,35,32,23,7,0,4,8,20,1,14,32,44,1,0,0,0,0,0,0,0,6,4,0,0,1,1,21,11,4,3,50,35,1,4,0,14,11,2,1,10,26,29,3,0,0,0,0,0,0,0,1,15,0,3,0,3,4,0,0,0,0,0,9,0,13,5,0,2,1,1,3,26,2,4,0,0,0]",3
"[0,7,1,9,33,46,4,0,11,0,42,62,25,41,14,54,30,2,3,0,13,11,9,20,24,34,44,16,11,5,2,14,1,3,1,53,45,8,2,0,18,34,9,1,24,47,42,32,2,1,0,0,0,0,14,27,34,0,0,1,2,0,0,2,36,57,36,1,0,0,0,1,7,18,53,42,58,22,0,0,3,6,1,35,32,23,7,0,4,8,20,1,14,31,44,1,0,0,0,0,0,0,1,6,4,0,0,0,1,22,11,4,3,49,36,0,4,0,14,11,2,1,10,27,29,3,0,0,0,0,0,0,0,1,15,0,3,0,3,4,0,0,0,0,0,9,0,13,5,0,2,1,1,3,27,2,4,0,0,0]",3
"[0,7,1,9,33,46,4,0,11,0,42,63,25,41,14,54,30,2,3,1,13,11,9,20,24,34,44,16,11,5,2,14,1,3,1,53,45,8,2,0,18,34,9,1,25,47,42,32,2,1,0,0,0,0,14,27,34,0,0,1,1,0,0,2,37,56,36,1,0,0,0,1,8,18,53,42,58,21,0,0,4,7,1,35,32,23,6,0,4,8,20,1,14,31,44,1,0,0,0,0,0,0,1,6,4,0,0,1,1,22,11,4,3,49,36,1,3,0,14,11,2,2,10,27,29,3,0,0,0,0,0,0,0,1,15,0,3,0,3,4,0,0,0,0,0,9,0,13,5,0,2,1,0,3,27,3,4,0,0,0]",3
"[0,7,1,9,33,46,4,0,11,0,42,62,25,40,14,54,30,2,3,1,13,11,9,20,24,34,44,16,11,5,2,14,1,3,1,53,45,8,2,0,18,33,9,1,24,47,42,32,2,1,0,0,0,0,14,27,34,0,0,1,2,0,0,2,37,56,36,1,0,0,0,1,7,18,53,42,58,22,0,0,3,7,1,35,32,23,6,0,4,8,20,1,14,31,44,1,0,1,0,0,0,0,1,6,4,0,0,0,1,22,11,4,3,49,36,1,4,0,14,11,2,1,10,27,29,3,0,0,0,0,0,0,0,1,15,0,3,0,3,4,0,0,0,0,0,9,0,13,5,0,2,1,1,3,27,3,4,0,0,0]",3
"[0,7,1,9,33,46,4,0,11,0,42,62,25,41,14,54,30,2,3,0,13,11,9,20,24,34,44,16,11,5,2,14,1,3,1,53,45,8,2,0,18,34,9,1,24,47,42,32,2,1,0,0,0,0,14,27,34,0,0,1,2,0,0,2,36,57,36,0,0,0,0,1,7,18,53,42,58,22,0,0,3,7,1,35,33,23,6,0,4,8,20,1,14,31,44,1,0,0,0,0,0,0,1,6,4,0,0,0,1,22,11,4,3,49,35,1,3,0,14,11,2,1,10,27,29,3,0,0,0,0,0,0,0,1,15,0,3,0,3,4,0,0,0,0,0,9,0,13,5,0,2,0,1,3,27,3,4,0,0,0]",3
"[0,7,1,9,33,46,4,0,11,0,42,62,25,41,14,54,30,2,3,0,13,11,9,20,24,34,44,16,11,5,2,14,1,3,1,52,45,8,2,0,18,34,9,1,24,47,42,32,2,1,0,0,0,0,14,27,34,0,0,1,2,0,0,2,37,56,36,1,0,0,0,1,7,18,53,42,58,22,0,0,4,6,1,35,32,23,6,0,4,8,20,1,14,31,44,1,0,0,0,0,0,0,1,6,4,0,0,1,1,22,11,4,3,49,36,1,4,0,14,11,2,1,10,27,29,3,0,0,0,0,0,0,0,1,15,0,3,0,3,4,0,0,0,0,0,9,0,13,5,0,2,0,0,3,27,3,4,0,0,0]",3
"[0,7,1,9,33,46,4,0,11,0,42,63,25,41,14,54,30,2,3,0,13,11,9,20,24,34,44,16,11,5,2,14,1,3,1,53,45,8,2,0,18,34,9,1,24,47,42,32,2,1,0,0,0,0,14,27,34,0,0,1,2,0,0,2,36,56,36,1,0,0,0,1,7,18,53,42,58,22,0,0,3,7,1,35,32,23,6,0,4,8,20,1,14,31,44,1,0,0,0,0,0,0,1,6,4,0,0,1,1,22,11,4,3,49,36,1,4,0,14,11,2,2,10,27,29,2,1,0,0,0,0,0,0,1,15,0,3,0,3,4,0,0,0,0,0,9,0,13,5,0,2,0,1,3,26,3,4,0,0,0]",3
"[0,7,1,9,33,46,4,0,11,0,42,63,25,41,14,54,30,2,3,0,13,11,9,20,24,34,44,16,11,5,2,14,1,3,1,53,45,8,2,0,18,34,9,1,24,47,42,32,2,1,0,0,0,0,14,27,34,0,0,1,2,0,0,2,37,56,36,1,0,0,0,1,7,18,53,42,58,22,0,0,4,7,1,35,32,23,6,0,4,8,20,1,14,32,44,1,0,0,0,0,0,0,1,6,4,0,0,1,1,22,11,4,4,49,36,1,3,0,14,11,2,1,10,27,29,3,0,0,0,0,0,0,0,1,15,0,3,0,3,4,0,0,0,0,0,9,0,13,5,0,2,0,1,3,26,3,4,0,0,0]",3
"[0,7,1,9,33,46,4,0,11,0,42,63,25,41,14,54,30,2,3,1,13,11,9,20,24,34,45,16,11,5,2,14,1,3,1,53,45,8,2,0,18,34,9,1,24,47,42,32,2,1,0,0,0,0,14,27,34,0,0,1,2,0,0,2,37,57,36,1,0,0,0,1,7,18,54,42,58,21,0,0,4,6,1,35,32,23,6,0,4,8,20,1,14,31,44,1,0,0,0,0,0,0,1,6,4,0,0,0,1,21,11,3,3,50,36,1,4,0,14,12,2,1,10,27,29,3,0,0,0,0,0,0,0,1,15,0,3,0,3,4,0,0,0,0,1,9,0,13,5,0,2,1,1,3,26,2,4,0,0,0]",3
"[0,7,1,9,34,47,4,0,11,0,42,63,25,41,14,54,30,2,3,1,13,11,9,20,24,34,44,16,11,5,2,14,1,3,1,53,45,8,2,0,17,34,9,0,25,47,42,29,1,2,0,0,0,0,14,27,34,0,0,1,2,0,0,2,37,57,37,1,0,0,0,1,7,18,54,43,58,23,0,0,4,7,1,35,33,23,6,0,4,9,20,1,15,32,45,1,0,0,0,0,0,0,1,6,4,0,0,1,1,20,11,3,3,48,37,1,3,0,14,13,2,1,10,27,29,3,0,0,0,0,0,0,0,1,13,0,3,0,3,4,0,0,0,0,0,6,0,13,5,0,2,1,0,3,24,2,4,0,0,0]",3
"[0,7,1,9,34,47,4,0,11,0,42,63,25,41,14,54,30,2,3,0,13,11,9,20,24,34,44,16,11,6,2,14,1,3,1,53,44,8,2,0,17,34,9,1,25,48,41,28,1,1,0,0,0,0,15,28,34,0,0,1,2,0,0,2,37,58,37,1,0,0,0,1,7,18,55,43,59,23,0,0,3,7,1,36,34,23,7,0,4,9,20,1,18,32,46,1,0,0,0,0,0,0,1,6,4,0,0,0,1,15,10,3,2,47,37,1,3,0,13,13,2,1,10,25,29,2,0,0,0,0,0,0,0,0,8,0,3,0,3,4,0,0,0,0,0,6,0,13,5,0,2,0,0,2,20,2,4,0,0,0]",3
"[0,7,1,9,34,47,4,0,11,0,42,63,25,41,14,54,30,2,3,1,13,11,9,19,25,34,44,16,11,5,2,14,1,3,1,53,43,8,2,0,15,33,9,1,25,48,42,25,1,2,0,0,0,0,16,28,34,0,0,2,1,0,0,2,38,58,37,1,0,0,0,1,7,19,57,43,59,26,0,0,4,7,1,37,34,23,7,0,4,10,18,1,20,33,46,1,0,0,0,0,0,0,2,7,4,0,0,0,1,13,11,3,2,46,38,0,3,0,12,12,2,2,9,24,29,0,1,0,0,0,0,0,0,0,2,0,3,0,3,2,0,0,0,0,0,5,0,12,5,0,2,0,0,2,18,1,4,0,0,0]",3
"[0,7,1,9,34,47,3,0,11,0,42,63,26,42,14,54,30,2,3,0,12,11,8,19,24,34,43,16,10,5,2,13,1,3,1,53,42,7,2,0,14,34,9,1,25,48,42,22,1,1,0,0,0,0,16,28,34,0,0,2,1,0,0,2,36,58,37,1,0,0,0,1,7,19,57,43,60,28,0,0,5,7,1,39,35,24,7,0,3,9,20,1,23,34,47,1,0,0,0,0,0,0,5,7,4,0,0,0,1,13,12,1,2,44,38,1,4,0,11,11,3,2,9,17,27,0,0,0,0,0,0,0,0,0,0,0,3,0,4,2,0,0,0,0,0,5,0,12,5,0,1,0,0,2,16,1,4,0,0,0]",3
"[0,7,1,8,34,47,2,0,11,0,42,63,26,43,14,53,29,2,3,0,12,10,8,18,24,33,41,16,10,5,2,13,1,2,1,53,41,7,1,0,14,34,10,1,26,48,42,20,1,1,0,0,0,0,16,28,34,0,0,2,1,0,0,2,34,57,37,1,0,0,0,1,7,19,60,44,61,29,0,0,5,6,2,40,36,24,7,0,4,11,20,1,25,36,47,1,0,0,0,0,0,0,10,10,4,0,0,0,1,11,12,0,1,37,39,2,4,0,11,11,2,1,7,8,17,0,0,0,0,0,0,0,0,0,0,0,3,0,4,2,0,0,0,0,0,4,0,13,5,0,1,1,0,2,20,1,4,0,0,0]",3
"[0,7,1,8,33,47,2,0,11,0,42,64,26,44,14,52,29,1,2,1,12,10,8,18,25,33,41,16,10,5,1,12,1,2,1,52,41,6,1,0,14,34,10,1,27,48,42,21,1,1,0,0,0,0,17,28,34,0,0,3,1,0,0,2,31,57,38,1,0,0,0,1,8,19,61,44,63,31,0,0,5,7,2,42,37,25,8,0,4,11,21,1,27,37,49,1,0,1,0,0,0,0,12,13,5,0,0,0,1,13,12,0,1,22,36,4,3,0,11,11,2,1,6,5,1,0,0,0,0,0,0,1,0,0,0,0,3,0,4,3,0,0,0,0,0,4,0,12,5,0,2,1,0,3,26,2,4,0,0,0]",3
"[0,7,1,8,34,46,2,0,11,0,42,64,26,45,15,52,29,1,2,0,12,10,8,19,24,33,41,16,11,5,2,12,1,2,1,52,42,7,2,0,14,32,10,1,26,48,41,23,1,1,0,0,0,0,17,28,35,0,0,3,2,0,0,2,31,56,38,1,0,0,0,1,7,19,61,45,63,31,0,0,5,7,2,43,37,24,8,0,4,12,20,1,28,39,50,1,1,0,0,0,0,0,10,17,5,0,0,1,1,13,12,0,1,7,29,4,3,1,11,12,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,0,0,0,0,0,4,0,11,6,0,2,1,0,3,30,2,4,0,0,0]",3
"[0,7,1,9,35,46,3,0,10,0,42,64,27,44,15,52,29,2,3,0,12,10,8,19,25,33,41,16,11,5,2,12,1,2,1,52,41,6,2,0,15,28,10,1,28,48,42,26,1,1,0,0,0,0,18,28,35,0,0,2,2,0,0,2,31,56,38,1,0,0,0,1,7,18,62,44,63,31,0,0,5,7,2,43,38,24,8,0,4,12,20,0,27,41,51,2,0,0,0,0,0,0,8,17,6,0,0,1,1,13,12,0,1,5,17,4,5,1,12,12,2,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,0,0,0,0,5,0,9,6,1,2,1,0,3,29,2,3,0,0,0]",3
"[0,7,1,9,35,45,3,0,10,0,42,64,27,45,15,51,29,2,2,0,12,11,9,18,25,33,41,15,11,5,2,13,1,2,1,51,41,7,2,0,15,26,10,1,28,47,41,29,1,2,0,0,0,0,17,27,35,0,0,2,1,0,0,2,32,55,37,1,0,0,0,1,7,18,63,43,63,30,0,0,4,7,2,42,39,24,8,0,5,11,21,1,23,41,51,1,0,0,0,0,0,0,2,14,8,0,0,0,1,13,12,0,2,5,10,11,7,4,12,12,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,2,0,0,0,0,0,6,0,8,5,0,1,1,0,4,31,2,3,0,0,0]",3
"[0,6,1,9,35,45,3,0,11,0,43,65,27,45,15,51,28,1,3,0,12,10,9,19,24,32,40,16,11,5,2,13,1,3,1,50,41,8,2,0,15,26,10,1,27,46,40,33,1,1,0,0,0,0,17,27,35,0,0,2,1,0,0,2,36,54,37,1,0,0,0,1,6,18,60,40,60,29,0,0,4,7,1,41,38,23,9,0,4,11,20,1,14,38,50,1,0,0,0,0,0,0,0,10,11,0,0,0,1,11,11,0,3,11,13,25,14,0,11,13,2,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,1,0,0,0,0,1,7,0,5,5,0,2,1,0,2,31,2,3,0,0,0]",3
"[0,7,1,9,36,45,4,0,11,0,43,64,27,44,15,51,28,1,3,1,12,11,9,19,26,32,41,15,11,4,2,13,1,3,1,50,41,8,2,0,15,27,10,1,28,46,39,33,1,1,0,0,0,0,18,27,34,1,0,2,1,0,0,2,37,54,36,1,0,0,0,1,4,19,59,38,57,23,0,0,3,6,1,35,38,22,10,0,4,10,19,0,5,34,51,2,0,0,0,0,0,0,1,11,14,2,0,0,0,4,11,0,10,18,22,30,38,3,3,16,2,2,5,6,0,1,0,8,7,0,0,0,0,0,0,0,0,0,12,53,0,0,0,0,2,7,0,0,0,1,1,1,0,0,8,1,3,0,0,0]",3
"[0,7,1,9,37,45,4,0,12,0,42,64,27,44,15,52,29,1,4,1,12,11,9,20,26,32,43,16,12,5,2,13,1,4,1,51,43,8,2,0,15,29,10,1,28,46,40,34,1,1,0,0,0,0,17,28,36,0,0,2,1,0,0,2,35,55,36,1,1,0,0,1,4,19,60,37,59,21,0,0,3,6,1,37,38,22,8,0,4,9,19,1,6,35,52,2,0,0,0,0,0,0,1,11,15,2,0,0,1,11,10,0,12,21,26,29,19,0,3,11,3,2,6,4,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,2,7,0,10,3,0,2,0,0,0,0,1,3,0,0,0]",3
"[0,7,1,9,36,45,3,0,11,0,43,64,27,44,15,51,28,1,4,1,12,11,9,19,26,32,40,16,11,5,2,14,1,3,1,50,41,8,2,0,15,29,10,1,28,45,39,33,1,1,0,0,0,0,18,29,35,0,0,2,1,0,0,2,37,56,35,1,1,0,0,0,3,17,60,36,56,18,0,0,3,6,1,39,38,22,7,0,2,7,18,0,7,35,51,1,1,0,0,0,0,0,2,12,14,3,0,0,0,19,10,1,13,21,30,31,22,2,8,15,2,2,7,5,0,0,15,7,0,0,0,0,0,0,0,0,1,0,23,4,0,0,0,0,2,6,1,5,1,1,1,0,0,0,0,0,3,0,0,0]",3
"[0,7,1,9,36,44,3,0,11,0,43,64,27,44,15,51,28,2,3,0,13,11,9,19,26,32,41,16,11,5,2,13,1,3,1,50,42,8,2,0,15,30,10,1,28,45,40,31,0,1,0,0,0,0,18,29,35,0,0,2,1,0,0,2,38,56,36,1,1,0,0,1,3,18,60,36,57,19,0,0,3,6,1,40,38,22,7,0,3,8,19,1,7,36,50,2,0,0,0,0,1,0,2,12,13,3,0,0,1,15,9,1,12,22,32,31,19,2,7,12,2,2,7,5,0,0,13,6,0,0,0,0,0,0,0,0,1,0,8,5,0,0,0,0,2,7,1,9,2,0,1,0,0,0,0,1,3,0,0,0]",3
"[1,7,1,9,36,45,3,0,11,0,42,64,27,44,15,51,28,2,3,1,13,11,9,19,26,32,41,16,11,5,2,13,1,3,1,50,42,8,2,0,15,32,9,1,28,45,39,30,1,2,0,0,0,0,18,30,35,0,0,2,1,0,0,2,39,56,36,1,1,0,0,1,4,19,61,37,56,18,0,0,4,6,1,41,38,22,6,0,4,9,19,0,8,36,50,1,0,0,0,0,0,0,2,12,12,3,0,0,1,16,10,1,12,22,32,31,18,3,9,12,2,2,7,4,0,1,16,6,0,0,0,0,0,0,0,0,1,0,20,6,0,0,0,0,2,7,1,9,2,0,2,0,0,0,0,1,3,0,0,0]",3
"[0,7,1,9,36,44,4,0,11,0,43,64,27,44,15,52,29,2,3,1,13,11,9,20,26,32,42,16,12,5,2,13,1,3,1,50,43,8,2,0,15,33,9,1,28,45,40,30,1,2,0,0,0,0,18,29,35,0,0,2,1,0,0,2,40,56,36,1,1,0,0,1,5,19,61,37,56,17,0,0,4,6,1,41,38,22,5,0,4,8,20,1,9,36,50,1,1,0,0,0,1,0,1,13,12,2,0,0,1,15,11,0,12,21,31,31,16,1,8,13,2,2,7,4,0,0,12,5,0,0,0,0,0,0,0,0,1,0,15,6,0,0,0,0,2,6,1,10,2,0,1,0,0,0,0,1,3,0,0,0]",3
"[0,7,1,10,36,45,5,0,11,0,43,63,27,44,15,52,29,2,4,0,12,11,9,21,27,32,42,16,10,5,2,13,1,3,1,50,42,8,2,0,15,32,9,1,28,45,40,28,1,1,0,0,0,0,18,29,34,0,0,1,1,0,0,2,41,57,36,1,1,0,0,1,5,19,61,37,57,20,0,0,4,6,1,40,38,22,5,0,4,8,20,0,9,35,50,1,0,0,0,0,0,0,0,13,13,2,0,0,1,16,11,1,13,21,30,31,18,1,8,13,2,2,7,4,0,0,9,5,0,0,0,0,0,0,0,0,1,0,13,5,0,0,0,0,2,7,1,10,2,0,2,0,0,0,0,1,3,0,0,0]",3
"[0,7,1,10,37,45,4,0,11,0,43,64,27,44,15,51,29,2,4,1,13,11,9,21,26,32,39,15,8,4,2,12,1,2,1,49,36,4,2,0,15,32,9,1,27,45,39,18,0,1,0,0,0,0,17,29,34,0,0,2,1,0,0,2,41,56,36,1,1,0,0,1,5,19,60,38,59,24,0,0,4,6,1,37,38,22,6,0,4,11,20,1,6,35,50,2,0,0,0,0,0,0,1,13,16,4,0,0,1,12,11,1,13,21,30,31,26,3,7,15,2,2,7,5,0,0,8,17,0,0,0,0,0,0,0,0,1,0,11,5,0,0,0,0,2,7,1,11,2,0,2,0,0,0,0,0,3,0,0,0]",3
"[0,7,1,10,37,45,3,0,10,0,43,65,28,45,15,51,28,2,4,1,8,12,9,20,27,32,37,14,8,4,1,5,1,1,1,49,34,4,2,0,15,26,5,1,28,44,38,17,0,1,0,0,0,0,17,28,34,0,0,2,2,0,0,2,36,56,35,1,1,0,0,1,6,20,60,38,59,27,0,0,4,7,1,36,37,22,8,0,4,11,19,1,5,34,50,2,1,1,0,0,1,0,1,13,18,4,1,0,0,12,11,1,15,23,30,32,33,6,9,16,2,2,7,5,0,0,9,29,0,0,0,0,0,0,0,0,1,0,17,5,0,0,0,0,2,7,0,11,3,0,2,0,0,0,0,0,3,0,0,0]",3
"[0,6,1,10,38,45,3,0,11,0,44,67,28,46,15,52,28,2,3,0,6,13,9,21,28,32,39,15,9,5,1,3,1,0,1,50,38,8,2,0,11,15,3,1,29,45,38,25,1,1,0,0,0,0,16,27,34,0,0,2,3,0,0,2,28,57,36,1,1,0,0,1,5,21,60,38,59,28,1,0,4,7,1,33,38,22,11,0,5,13,20,1,4,32,51,2,1,0,0,0,0,0,1,12,18,4,0,0,1,14,11,1,14,22,27,31,34,4,13,15,3,2,6,5,0,0,9,38,0,0,0,0,0,0,1,0,1,0,21,5,0,0,0,0,2,7,1,9,3,0,2,0,0,0,0,1,3,0,0,0]",3
"[0,7,1,10,37,45,3,0,10,0,44,67,26,44,16,51,27,2,2,1,7,13,10,24,28,31,41,14,9,6,0,3,1,0,1,50,40,8,2,0,7,11,1,1,29,45,39,29,1,1,0,0,0,0,17,27,34,0,0,1,3,0,0,2,29,57,36,2,0,0,0,1,3,20,60,38,59,29,1,0,4,7,1,33,38,22,12,1,5,12,20,1,5,32,51,2,1,0,0,0,0,0,1,13,15,3,0,0,1,13,10,1,14,20,25,31,33,4,14,16,2,2,5,5,0,0,9,40,0,0,0,0,0,0,0,0,1,0,22,5,0,0,0,0,2,7,1,9,3,0,1,1,0,0,0,1,3,0,0,0]",3
"[0,6,1,10,37,43,2,0,10,0,44,67,26,44,15,50,27,2,1,1,7,14,9,24,28,31,41,14,9,6,1,2,1,0,1,51,41,8,2,0,7,13,1,1,28,45,39,30,1,2,0,0,0,0,17,27,34,0,0,1,3,0,0,2,30,57,36,1,1,0,1,1,4,20,60,39,59,28,0,0,4,7,1,33,38,22,12,0,5,11,21,1,5,32,51,2,1,0,0,0,1,0,1,13,16,3,0,0,0,14,11,1,14,21,27,31,33,4,14,16,3,2,5,5,0,1,9,43,0,0,0,0,0,0,0,0,1,0,21,4,0,0,0,0,2,7,1,9,4,0,2,0,0,0,0,1,3,1,0,0]",3
"[0,7,1,10,37,41,2,0,9,0,45,67,26,45,15,49,26,2,1,0,7,16,9,25,28,32,39,14,8,5,0,2,0,0,2,51,41,7,2,0,7,12,1,1,28,46,39,31,1,1,0,0,0,0,17,27,34,0,0,1,3,0,0,2,32,56,36,1,0,0,0,1,4,20,61,39,60,27,0,0,4,7,1,34,38,22,10,0,4,11,21,0,6,32,51,2,1,0,0,0,1,0,1,13,16,3,0,0,0,14,11,1,15,22,28,31,32,4,14,16,3,2,6,5,0,1,9,43,0,0,0,0,0,0,0,0,1,0,19,3,0,0,0,0,2,6,0,8,10,0,2,0,0,0,0,2,4,17,0,0]",3
"[0,6,1,10,37,40,1,0,8,0,45,67,31,45,15,50,26,2,1,0,9,20,9,25,28,32,39,14,11,6,0,2,0,1,2,52,41,7,2,0,7,13,1,1,29,46,39,33,1,1,0,0,0,0,15,26,34,0,0,1,3,0,0,2,32,56,36,2,0,0,0,1,4,20,60,40,59,27,0,0,4,7,1,33,37,23,10,0,4,10,21,1,7,32,51,2,0,1,0,0,0,0,1,13,16,2,0,0,0,14,11,1,15,22,28,31,31,4,14,16,2,2,6,5,0,0,9,42,0,0,0,0,0,0,0,0,1,0,13,3,0,0,0,0,2,6,0,9,16,1,2,0,0,0,0,2,6,21,0,0]",3
"[0,6,1,10,39,42,1,0,9,0,46,63,30,45,16,49,26,2,1,1,9,19,9,25,29,32,37,13,11,6,0,2,0,1,1,52,42,8,2,0,10,8,1,1,29,45,39,34,1,1,0,0,0,0,11,25,34,0,0,1,10,38,25,7,16,53,35,2,0,0,1,16,1,22,59,38,59,28,0,0,2,2,1,33,39,23,13,0,4,11,0,0,4,32,53,2,0,0,0,0,0,0,1,13,17,3,0,0,1,15,11,1,14,22,30,32,33,4,13,16,3,2,5,5,1,1,9,42,0,0,0,0,0,0,0,0,1,0,13,2,0,0,0,0,2,6,0,10,17,0,1,0,0,0,0,2,6,25,0,0]",3
"[0,7,1,10,39,47,2,0,8,0,44,61,28,45,15,48,25,1,2,0,6,18,7,25,28,31,36,11,9,4,0,1,0,0,1,51,39,6,2,0,8,8,1,1,29,45,39,32,1,1,0,0,0,0,13,26,34,0,0,1,5,20,1,3,21,54,35,2,0,0,1,16,1,23,59,39,59,27,1,0,8,1,0,34,39,23,12,0,3,10,9,1,8,32,52,2,0,0,0,0,0,0,1,14,17,3,0,0,0,15,11,1,15,23,30,31,32,4,11,17,2,2,6,5,0,0,8,37,0,0,0,0,0,0,0,0,1,0,10,2,0,0,0,0,1,6,1,11,22,0,2,0,0,0,1,3,9,28,0,0]",3
"[0,7,1,10,39,47,2,0,7,0,45,62,29,46,16,49,25,2,2,0,7,17,8,25,28,31,35,11,8,4,0,1,0,0,2,50,37,4,2,0,8,9,1,1,30,45,39,29,1,1,0,0,0,0,14,26,34,0,0,1,4,14,0,2,26,54,36,1,0,0,1,18,1,23,58,38,60,25,0,0,8,1,1,34,38,23,11,0,3,10,9,1,7,32,52,2,1,0,0,0,0,0,1,14,17,3,0,0,0,15,12,1,15,23,29,32,33,4,10,17,2,2,6,4,0,0,6,34,0,0,0,0,0,0,0,0,2,0,5,1,0,0,0,0,1,6,1,12,23,0,2,0,0,0,1,3,10,32,0,0]",3
"[0,7,1,10,38,46,2,0,7,0,45,62,28,46,16,49,26,1,2,1,9,18,9,26,28,31,36,12,7,5,0,1,0,1,2,51,38,5,2,0,8,9,1,0,29,46,40,31,1,1,0,0,0,0,15,27,35,0,0,1,5,19,1,2,29,54,36,1,0,0,1,19,0,24,58,39,59,25,0,0,8,1,1,34,38,22,10,0,4,9,10,1,8,32,52,2,0,0,0,0,0,0,0,14,18,3,0,0,1,14,12,1,14,23,30,32,31,3,8,15,2,2,6,5,0,0,5,22,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,4,1,10,23,0,2,0,0,1,1,3,11,32,0,0]",3
"[0,8,1,10,38,47,2,0,7,0,44,62,27,46,15,49,26,1,2,1,7,18,9,26,28,31,37,11,8,5,0,1,0,1,1,51,40,5,2,0,9,9,1,1,30,45,40,31,1,2,0,0,0,0,15,26,34,0,0,1,6,18,1,2,30,55,36,1,0,0,1,18,1,25,58,39,60,26,0,0,8,1,1,35,38,23,10,0,4,9,10,1,8,32,51,1,0,0,0,0,1,0,0,14,18,3,0,0,1,15,12,1,14,24,30,32,28,2,6,15,2,2,6,5,0,0,4,16,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,4,0,9,22,1,2,0,0,0,1,3,11,32,0,0]",3
"[0,8,1,10,38,47,2,0,7,0,44,62,28,46,15,50,26,1,2,0,8,19,8,25,28,31,37,11,8,4,0,1,0,1,1,51,40,5,2,0,9,9,1,1,29,45,39,31,1,1,0,0,0,0,15,26,34,0,0,1,6,19,1,2,29,54,35,1,0,0,1,18,1,25,59,39,59,27,0,0,8,1,1,35,38,23,11,0,4,9,10,1,8,32,51,2,1,0,0,0,1,0,0,14,17,3,0,0,0,16,11,1,13,24,31,32,28,2,9,16,2,2,5,5,0,0,6,16,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,4,0,11,23,1,2,1,0,0,2,3,12,33,0,0]",3
"[0,8,1,10,38,47,2,0,8,0,44,62,29,47,15,50,26,1,3,0,8,19,9,26,28,31,38,11,8,5,0,1,0,1,1,51,39,5,2,0,8,9,1,1,30,45,39,31,1,2,0,0,0,1,15,26,34,0,0,1,6,18,1,2,29,54,35,1,0,0,1,18,0,24,58,39,59,29,1,0,8,1,0,35,38,23,13,0,3,9,11,1,8,32,51,3,0,0,0,0,0,0,1,14,17,3,0,0,1,17,12,1,14,23,30,31,29,2,10,16,2,2,6,5,0,1,6,18,0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,5,0,12,24,0,2,0,0,0,2,3,12,34,0,0]",3
"[0,7,1,10,38,47,2,0,8,0,44,63,29,47,15,50,26,1,3,0,7,19,8,25,28,31,39,12,8,4,1,1,1,0,1,51,39,7,2,0,8,9,1,1,30,45,39,31,1,1,0,0,0,0,15,26,34,0,0,1,6,18,1,2,29,54,35,2,0,0,1,18,1,25,59,39,59,29,0,0,8,1,0,35,38,23,13,0,3,9,11,1,8,32,51,3,1,0,0,0,1,0,0,14,17,3,0,0,1,17,11,1,14,24,30,31,30,2,9,16,2,2,6,5,0,0,5,16,0,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,5,0,12,25,0,2,0,0,0,2,3,12,35,0,0]",3
"[1,8,1,10,38,47,2,0,9,0,45,63,29,47,15,50,26,2,2,0,7,19,9,25,28,32,39,13,8,4,0,1,0,0,1,51,39,7,2,0,8,9,1,1,29,45,39,32,1,1,0,0,0,0,15,26,34,0,0,1,6,16,1,3,29,54,35,2,0,0,1,18,1,24,59,39,59,29,0,0,9,1,1,35,38,22,13,0,4,10,11,1,8,32,51,3,1,0,0,0,2,0,1,14,17,3,0,0,1,19,12,1,14,24,30,31,30,2,6,14,2,2,5,5,0,1,4,10,0,0,0,0,0,0,0,0,2,0,19,5,0,0,0,0,0,4,1,12,27,1,2,0,0,0,2,3,13,36,0,0]",3
