data,position
"[1,0,0,0,9,1,1,3,7,0,0,0,0,9,55,54,59,87,3,0,0,0,0,0,10,11,107,168,6,1,0,0,0,0,1,40,95,12,1,0,0,0,1,1,7,40,78,2,1,0,0,0,1,2,28,79,35,1,0,0,0,0,0,2,28,104,59,1,0,0,0,0,1,5,54,91,40,1,0,0,0,1,10,82,131,66,10,1,1,1,0,1,3,130,73,3,0,0,0,0,0,1,1,119,6,1,0,0,0,0,0,0,0,44,48,8,1,0,1,0,0,0,0,2,10,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,8,1,1,3,6,0,0,0,0,8,57,53,56,84,3,0,0,0,0,0,11,14,97,168,6,1,0,0,0,0,1,38,93,17,1,0,0,0,1,0,8,37,72,3,1,0,0,0,1,1,25,80,33,1,0,0,0,0,0,1,25,106,64,4,0,0,0,0,2,5,49,94,46,3,0,0,0,0,10,78,130,61,12,1,2,1,0,0,5,130,75,4,0,0,0,0,0,0,2,118,7,0,0,0,0,0,0,0,0,29,52,12,3,0,0,0,0,0,0,1,9,11,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,9,1,1,3,7,0,0,0,0,9,54,52,52,65,2,0,0,0,0,0,13,14,87,160,6,1,0,0,0,0,1,30,87,27,1,0,0,0,1,0,8,36,65,7,0,0,0,0,1,2,28,85,31,1,0,0,0,0,0,1,29,111,68,8,0,0,0,0,3,8,49,98,62,20,1,0,0,0,15,63,123,54,24,2,1,1,0,0,5,120,58,5,1,0,0,0,0,0,4,89,7,1,0,0,0,0,0,0,1,17,51,6,4,0,1,0,0,0,0,0,9,14,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,10,1,1,3,6,0,0,0,0,12,62,52,47,53,1,0,0,0,0,0,16,15,75,146,5,0,0,0,0,0,3,24,81,32,1,0,0,0,1,0,9,34,64,10,0,0,0,0,1,2,26,91,36,2,0,0,0,0,0,1,33,117,72,15,0,0,0,0,3,9,44,96,75,43,1,0,0,2,14,37,116,44,30,5,2,1,0,1,3,59,23,6,1,0,0,0,0,2,1,4,5,1,0,0,1,0,0,0,0,8,47,6,6,0,1,0,0,0,0,0,3,16,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,11,1,1,3,6,0,0,0,0,13,79,53,46,50,1,0,0,0,0,0,19,16,71,133,5,0,0,0,0,0,4,23,79,37,1,0,0,0,1,1,11,36,61,14,0,0,0,0,1,3,39,91,36,3,0,0,0,0,0,1,41,124,76,40,0,0,0,0,3,11,40,88,85,52,1,0,0,2,12,13,91,33,32,7,4,1,0,0,2,9,5,4,1,0,1,0,0,2,1,3,1,0,0,1,0,0,0,0,0,9,6,6,7,1,1,0,0,0,0,0,1,18,26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[2,0,0,0,12,1,1,2,4,0,0,0,0,5,84,52,42,37,1,0,0,0,0,1,21,14,64,115,5,0,0,0,0,0,4,22,71,36,1,0,1,0,0,6,13,40,61,16,0,0,0,0,0,6,41,97,37,7,0,0,0,0,0,2,49,134,85,59,1,0,0,0,2,10,49,95,104,57,1,0,1,2,14,12,34,16,34,9,3,1,0,2,2,3,2,1,1,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,8,1,2,2,0,1,0,0,0,0,0,0,16,26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[2,0,0,0,11,1,0,3,3,0,0,0,0,4,90,51,36,32,0,0,0,0,0,1,16,14,59,106,4,0,0,0,0,0,4,15,66,29,1,0,1,0,1,6,13,40,63,19,0,0,0,0,0,6,42,105,41,7,0,0,0,0,0,2,52,142,90,66,1,0,0,0,2,10,56,100,122,63,1,0,1,1,15,15,38,10,38,10,2,1,0,0,2,1,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,13,1,1,2,4,0,0,0,0,4,90,53,37,38,1,0,0,0,0,1,16,14,59,107,5,0,0,0,0,1,3,14,64,36,0,0,0,0,0,6,13,41,63,19,0,0,0,0,0,6,41,106,40,8,0,0,0,0,0,2,52,141,91,69,0,0,0,0,2,12,70,93,124,59,1,0,1,2,13,16,18,8,39,10,3,1,0,1,3,1,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[2,0,0,0,13,1,1,2,4,0,0,0,0,4,91,53,38,48,1,0,0,0,0,1,16,14,61,114,5,0,0,0,0,0,2,14,69,51,1,0,1,0,0,6,12,38,63,22,0,0,0,0,0,6,38,109,41,7,0,0,0,0,0,2,49,142,91,65,0,0,0,0,1,10,63,93,120,54,1,0,1,1,15,19,21,8,37,10,2,1,0,1,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,13,1,0,2,5,0,0,0,0,9,86,56,43,60,2,0,0,0,0,1,16,13,65,116,5,0,0,0,0,0,2,12,75,60,2,0,1,0,0,2,10,36,62,21,0,0,0,0,0,4,36,107,41,7,0,0,0,0,0,1,37,133,89,53,1,0,0,0,1,11,56,97,101,52,2,0,1,2,16,38,56,11,34,8,3,1,0,1,2,8,4,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,1,0,10,1,1,2,5,0,0,0,1,9,74,51,43,71,2,0,0,0,0,1,13,12,67,105,4,0,0,0,0,1,1,12,78,54,1,0,0,0,1,1,7,28,62,16,0,0,0,0,1,2,26,91,41,3,0,0,0,0,1,2,29,113,81,35,0,0,0,0,1,5,60,102,80,40,0,0,1,3,19,54,70,34,35,8,4,0,0,2,8,56,63,46,18,60,1,0,0,0,0,1,0,0,0,7,2,1,0,0,1,1,0,0,0,1,3,2,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,11,1,1,2,5,0,0,0,1,8,72,50,48,89,2,0,0,0,0,1,11,10,76,133,4,0,0,0,0,0,2,12,82,44,1,0,0,0,1,1,4,28,68,14,0,0,0,0,1,2,21,89,39,2,0,0,0,0,1,2,25,113,80,9,0,0,0,0,1,10,58,109,62,35,0,0,0,4,53,108,79,43,33,6,1,0,0,3,41,74,74,43,14,9,1,0,0,0,0,4,7,0,1,21,3,1,0,0,1,1,0,0,0,1,6,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,1,0,11,1,1,2,6,0,0,0,1,11,74,51,51,85,2,0,0,0,1,1,11,11,82,137,5,0,0,0,0,0,1,20,84,26,1,0,0,0,2,1,3,28,72,5,0,0,0,0,2,2,20,85,37,1,0,0,0,0,2,2,26,115,72,5,0,0,0,0,2,16,54,110,52,17,0,0,0,4,63,107,81,43,32,4,1,0,0,3,71,80,70,30,11,4,0,0,0,0,2,9,13,0,1,59,4,0,0,0,0,2,1,0,0,1,6,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,10,1,1,2,6,0,0,0,1,11,74,51,52,81,3,0,0,0,0,1,11,11,86,140,5,0,0,0,0,0,1,31,87,18,1,0,0,0,1,1,4,31,76,5,0,0,0,0,1,2,20,82,34,1,0,0,0,0,2,2,26,115,71,5,0,0,0,0,2,14,56,105,49,13,0,0,0,2,53,107,85,46,28,3,1,0,0,3,78,90,69,26,8,4,0,0,0,0,2,10,19,1,3,68,3,0,0,0,0,1,1,0,0,2,9,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,10,1,1,3,6,0,0,0,1,12,72,50,52,81,2,0,0,0,0,1,11,11,86,137,4,0,0,0,0,0,1,33,88,20,1,0,0,0,1,1,4,33,75,5,0,0,0,0,1,2,22,83,34,1,0,0,0,0,1,2,25,114,72,6,0,0,0,0,1,13,57,100,48,16,0,0,0,2,53,109,87,47,27,2,0,0,0,4,87,87,69,26,8,4,0,0,0,0,4,10,17,1,3,74,2,1,0,0,0,1,1,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,10,1,1,2,6,0,0,0,1,12,69,52,51,85,2,0,0,0,0,0,11,12,86,133,4,0,0,0,0,0,1,32,88,30,1,0,0,0,2,1,4,30,75,12,0,0,0,0,1,2,19,88,35,1,0,0,0,0,1,2,24,113,75,6,0,0,0,0,1,11,58,92,49,18,0,0,0,2,48,113,85,47,23,2,0,0,0,3,80,84,71,28,8,4,0,0,0,0,4,9,17,1,4,80,1,1,0,0,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,8,1,1,3,5,0,0,0,1,11,60,53,50,89,2,0,0,0,0,0,11,11,84,126,4,0,0,0,0,0,1,29,88,39,1,0,0,0,2,1,5,30,73,13,0,0,0,0,1,1,19,91,37,1,0,0,0,0,1,1,22,113,76,7,0,0,0,0,1,13,57,87,51,19,0,0,0,2,42,112,87,45,26,3,0,0,0,2,59,83,74,32,8,4,0,0,0,1,4,8,17,2,4,83,1,1,0,0,0,1,0,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,8,1,1,2,5,0,0,0,0,10,61,54,49,95,2,0,0,0,0,0,11,12,82,120,3,0,0,0,0,0,1,27,87,52,1,0,1,0,2,1,5,29,71,17,0,0,0,0,1,2,19,93,38,2,0,0,0,0,1,1,21,112,77,8,0,0,0,0,1,11,57,82,54,19,0,0,0,0,37,111,87,46,26,3,0,0,0,0,44,83,76,32,8,5,0,0,0,0,2,6,14,1,5,79,1,0,0,0,0,0,0,0,0,3,2,3,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,1,0,7,1,1,2,6,0,0,0,1,9,60,53,49,95,2,0,0,0,0,1,11,12,82,116,4,0,0,0,0,0,1,27,86,55,1,0,1,0,2,1,5,29,71,16,0,0,1,0,1,2,19,93,38,2,0,0,0,0,1,2,21,113,78,9,0,0,0,0,1,13,57,85,55,22,0,0,0,0,37,111,88,47,27,3,0,0,0,0,43,84,76,33,8,6,0,0,0,0,2,6,15,1,5,79,1,0,0,0,0,0,0,0,0,3,2,3,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,1,0,7,1,1,2,6,0,0,0,1,10,60,52,48,96,3,0,0,0,0,1,11,12,81,117,4,0,0,0,0,0,1,29,86,53,1,0,1,0,2,2,5,29,72,16,0,0,0,0,1,2,20,90,37,2,0,0,0,0,1,1,22,112,77,8,0,0,0,0,2,13,58,87,56,19,0,0,0,0,36,111,88,46,28,3,0,0,0,0,47,84,75,31,9,6,0,0,0,0,3,6,16,3,6,81,1,0,0,0,0,0,0,0,1,3,4,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,7,1,1,2,6,0,0,0,1,11,61,52,48,97,2,0,0,0,0,1,11,12,81,120,4,0,0,0,0,0,2,32,85,45,1,0,0,0,2,1,4,28,72,14,0,0,0,0,2,1,20,89,38,1,0,0,0,0,1,1,25,112,77,8,0,0,0,0,1,12,57,91,56,17,0,0,0,0,38,111,88,46,28,3,0,0,0,0,51,85,74,28,8,6,0,0,0,0,3,7,16,3,6,83,1,0,0,0,0,0,0,0,1,4,3,3,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,1,0,7,1,1,2,6,0,0,0,1,10,62,53,49,98,3,0,0,0,0,0,11,13,83,123,5,0,0,0,0,0,1,33,88,36,1,0,0,0,2,1,5,28,74,13,0,0,0,0,2,2,20,89,37,1,0,0,0,0,1,1,24,112,78,7,0,0,0,0,2,13,57,90,48,15,0,0,0,0,41,112,87,46,26,3,0,0,0,0,60,85,74,29,9,5,0,0,0,0,3,7,16,2,7,85,2,0,0,0,0,0,0,0,1,4,3,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,1,0,8,1,1,4,5,0,0,0,1,10,61,53,50,100,5,0,0,0,0,0,11,12,84,124,4,0,0,0,0,0,2,34,89,30,1,0,0,0,2,1,4,28,74,12,0,0,0,0,2,1,20,89,37,1,0,0,0,0,2,2,26,113,76,6,0,0,0,0,2,14,59,91,48,13,0,0,0,0,42,112,88,45,26,3,0,0,0,0,70,85,72,27,8,6,0,0,0,0,4,8,18,2,8,86,2,0,0,0,0,1,0,0,1,4,4,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,1,0,7,1,1,2,5,0,0,0,1,10,61,53,50,100,4,0,0,0,0,0,11,12,85,124,4,0,0,0,0,0,1,34,89,29,1,0,0,0,2,1,5,29,75,12,0,0,0,0,2,1,20,89,36,1,0,0,0,0,2,2,24,112,75,6,0,0,0,0,2,15,59,88,48,12,0,0,0,0,44,113,88,46,24,3,0,0,0,0,77,85,72,28,6,6,0,0,0,0,4,8,20,3,7,87,2,0,0,0,0,0,0,0,2,4,4,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[0,0,0,0,7,1,2,2,5,0,0,0,1,10,61,54,50,101,4,0,0,0,0,0,11,12,84,124,4,0,0,0,0,0,1,34,88,29,0,0,0,0,2,1,4,29,75,12,0,0,0,0,2,2,21,90,36,1,0,0,0,0,2,2,25,111,77,6,0,0,0,0,2,15,60,89,48,12,0,0,0,0,45,114,88,44,25,3,0,0,0,0,73,85,72,29,7,6,0,0,0,0,1,7,18,3,7,89,1,0,0,0,0,0,0,0,1,4,3,3,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[0,0,0,0,8,1,1,2,6,0,0,0,1,10,62,54,49,102,3,0,0,0,0,1,11,13,83,124,4,0,0,0,0,0,2,33,88,29,1,0,0,0,2,1,4,29,74,12,0,0,0,0,1,2,22,90,35,1,0,0,0,0,1,2,27,108,80,5,0,0,0,0,1,14,61,96,50,11,0,0,0,0,40,111,88,44,25,3,0,0,0,0,49,82,72,28,8,8,0,0,0,0,4,7,13,3,7,88,1,0,0,0,0,0,0,0,1,3,3,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,8,1,2,2,6,0,0,0,0,10,61,53,49,106,2,0,0,0,0,1,10,13,83,127,4,0,0,0,0,0,2,32,88,24,1,0,0,0,1,1,4,28,73,7,0,0,0,0,1,2,26,88,34,1,0,0,0,0,1,2,31,110,79,4,0,0,0,0,1,13,60,99,49,7,0,0,0,0,38,110,86,43,27,3,0,0,0,0,47,80,71,28,9,7,0,0,0,0,4,6,14,4,8,87,1,0,0,0,0,0,0,0,0,4,2,3,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,7,1,2,2,6,0,0,0,1,9,60,51,49,109,3,0,0,0,0,1,10,12,82,131,5,0,0,0,0,0,1,33,86,20,1,0,0,0,1,1,6,28,69,4,0,0,1,0,1,2,33,85,33,1,0,0,0,0,1,3,41,114,82,4,0,0,0,0,1,8,57,104,53,8,0,0,0,0,37,106,84,44,29,3,0,0,0,0,45,82,68,30,9,6,0,0,0,0,4,7,14,2,3,72,2,0,0,0,0,0,0,0,0,3,5,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,6,1,1,2,6,0,0,0,1,9,57,49,49,110,3,0,0,0,0,0,10,11,82,133,6,0,0,0,0,0,1,33,83,15,1,0,1,0,2,1,7,28,71,3,0,0,1,0,1,2,37,82,32,1,0,0,0,0,1,3,46,113,87,4,0,0,0,0,1,8,58,110,55,7,0,0,0,2,39,106,85,47,29,3,1,0,0,2,52,83,65,33,10,6,0,0,0,1,4,7,13,2,2,54,2,1,0,0,1,2,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,5,0,2,2,6,0,0,0,0,9,55,50,49,108,3,0,0,0,0,0,10,12,82,136,6,0,0,0,0,0,1,33,81,13,1,0,1,0,2,1,7,29,69,3,0,0,1,0,1,2,37,81,33,1,0,0,0,0,1,3,47,113,87,3,0,0,0,0,1,8,59,110,56,7,0,0,0,2,39,105,86,47,31,3,1,0,0,2,48,83,63,33,10,6,0,0,0,1,3,7,11,2,2,54,2,1,0,0,1,2,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,5,1,1,3,6,0,0,0,1,11,54,50,48,107,3,0,0,0,0,1,10,12,83,141,5,0,0,0,0,0,1,34,81,14,0,0,1,0,2,1,7,35,72,3,0,0,1,0,1,2,38,83,34,1,0,0,0,0,1,3,46,109,87,3,0,0,0,0,1,8,57,108,56,7,0,0,0,3,40,106,86,47,31,3,1,0,0,2,44,83,63,31,9,6,0,0,0,1,3,7,10,1,2,41,2,0,0,0,0,2,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,5,1,1,3,4,0,0,0,1,11,55,51,48,100,2,0,0,0,0,1,10,13,81,141,5,0,0,0,0,0,2,35,83,14,1,0,0,0,1,1,7,37,73,4,0,0,0,0,1,2,37,85,35,1,0,0,0,0,1,2,40,104,90,3,0,0,0,0,1,13,60,108,56,7,0,0,0,2,50,108,88,49,32,4,1,0,0,1,48,81,63,22,6,7,0,0,0,1,3,6,8,1,0,29,2,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,5,1,1,3,3,0,0,0,1,11,55,51,49,101,1,0,0,0,0,1,11,13,81,141,3,0,0,0,0,0,1,35,83,13,0,0,0,0,2,1,8,37,74,3,0,0,0,0,1,2,36,87,34,1,0,0,0,0,1,3,40,99,90,3,0,0,0,0,2,22,60,110,56,7,0,0,0,3,55,109,88,48,31,3,0,0,0,2,58,79,64,23,6,5,0,0,0,1,2,6,8,1,1,33,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,6,1,1,2,4,0,0,0,1,11,55,53,49,108,2,0,0,0,0,1,11,14,82,141,5,0,0,0,0,0,1,35,84,11,0,0,0,0,1,1,7,38,73,3,0,0,0,0,1,2,36,88,35,1,0,0,0,0,1,2,39,100,90,2,0,0,0,0,2,22,61,110,55,5,0,0,0,3,55,109,89,46,27,3,1,1,0,2,60,80,63,21,6,5,1,0,0,1,2,6,10,1,1,39,2,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,6,1,2,2,3,0,0,0,1,11,55,53,49,112,2,0,0,0,0,1,11,13,83,140,5,0,0,0,0,0,2,36,86,9,1,0,0,0,2,1,5,38,75,2,0,0,0,0,1,2,36,89,35,1,0,0,0,0,1,3,39,99,89,2,0,0,0,0,2,30,61,109,53,4,0,0,0,3,57,108,92,47,24,3,1,0,0,3,63,88,63,18,5,5,0,0,0,1,2,7,9,1,1,41,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,6,1,1,2,3,0,0,0,1,10,56,54,50,115,2,0,0,0,0,1,10,12,85,145,5,0,0,0,0,0,2,38,89,9,1,0,0,0,1,1,7,39,77,2,0,0,0,0,2,2,40,91,36,0,0,0,0,0,2,2,44,94,84,2,0,0,0,0,3,43,61,115,51,4,0,0,0,0,63,111,89,42,19,1,1,0,0,2,80,91,57,17,4,1,0,0,0,0,4,12,9,1,2,40,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,6,1,1,3,3,0,0,0,1,10,57,56,51,120,2,0,0,0,0,1,10,10,89,150,5,0,0,0,0,0,1,38,93,9,1,0,0,0,1,1,5,42,79,2,0,0,0,0,1,2,42,92,36,0,0,0,0,0,2,3,45,92,84,2,0,0,0,0,4,47,65,115,47,2,0,0,0,1,80,110,95,39,12,1,1,0,0,2,121,92,32,11,2,1,1,0,0,1,5,13,12,2,1,3,1,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,6,1,2,2,3,0,0,0,1,10,55,58,52,119,2,0,0,0,0,0,11,8,92,153,5,1,0,0,0,0,1,40,96,9,1,0,0,0,1,1,7,42,81,2,0,0,0,0,1,2,51,92,36,0,0,0,0,0,1,2,46,94,82,1,0,0,0,0,4,48,62,114,40,1,0,0,0,0,80,113,93,37,10,1,1,0,0,0,132,93,25,6,1,0,1,0,0,0,4,13,15,1,0,3,1,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,6,1,2,3,3,0,0,0,1,10,56,57,52,114,2,0,0,0,0,0,10,9,91,158,5,0,0,0,0,0,1,40,97,10,1,0,0,0,1,1,7,42,81,2,0,0,0,0,1,2,49,90,36,0,0,0,0,0,1,2,49,94,79,1,0,0,0,0,4,49,64,117,40,0,0,0,0,0,86,111,91,38,11,1,1,0,0,0,136,89,17,6,0,1,1,0,0,0,4,15,25,1,0,2,1,0,0,0,1,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,5,1,2,3,4,0,0,0,0,10,55,57,52,102,2,0,0,0,0,0,10,9,92,162,5,0,0,0,0,0,1,40,96,10,1,0,0,0,1,1,7,41,81,2,1,0,0,0,1,2,46,89,37,1,0,0,0,0,1,2,50,92,78,2,0,0,0,0,4,49,63,118,40,1,0,0,0,0,87,109,90,42,11,1,1,0,0,0,140,85,14,5,1,1,1,0,0,0,4,24,40,2,0,2,1,1,0,0,1,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,7,1,1,3,4,0,0,0,1,13,57,57,53,94,2,0,0,0,0,1,10,11,91,165,5,1,0,0,0,0,1,39,97,11,1,0,0,0,1,1,6,40,81,2,0,0,0,0,1,2,38,89,39,0,0,0,0,0,1,2,48,90,78,1,0,0,0,0,3,50,63,118,41,2,0,0,0,0,85,108,90,44,12,1,1,0,0,0,141,84,15,6,1,1,1,0,0,0,5,28,44,4,0,2,1,1,0,0,1,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,8,1,1,3,5,0,0,0,1,15,59,55,53,93,2,0,0,0,0,0,11,13,91,168,5,0,0,0,0,0,1,36,95,14,1,0,0,0,1,1,5,34,81,3,1,0,0,0,1,1,30,90,38,1,0,0,0,0,1,1,41,91,78,2,0,0,0,0,3,42,65,121,42,2,0,0,0,0,76,110,91,45,13,1,1,0,0,0,139,82,17,7,1,1,1,0,0,0,4,25,44,7,0,1,2,1,0,0,1,13,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
"[1,0,0,0,8,1,1,3,6,0,0,0,1,13,62,55,55,92,3,0,0,0,0,0,13,14,91,167,5,0,0,0,0,0,2,33,94,26,0,0,1,0,1,1,4,32,80,6,0,0,0,0,1,2,23,91,38,1,0,0,0,0,0,2,39,93,76,2,0,0,0,0,2,42,66,122,42,3,0,0,0,0,72,110,90,45,14,2,1,0,0,0,134,82,19,6,1,1,1,0,0,0,4,21,38,6,0,2,0,1,0,0,1,15,5,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3
