timestamp,data
2024-08-20 10:48:34.820,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,0,0,0,0,0,0,0,0,52,37,41,29,0,0,0,0,0,0,5,11,37,6,0,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,1,1,1,0,2,0,0,0,0,1,5,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2024-08-20 10:48:34.900,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,0,0,0,0,0,0,0,0,52,37,41,29,0,0,0,0,0,0,6,11,38,6,0,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,1,1,1,0,1,0,0,0,0,1,5,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
2024-08-20 10:48:34.984,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,17,0,0,0,0,0,0,0,0,52,37,40,29,0,0,0,0,0,0,6,11,38,6,0,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,1,0,1,0,0,0,0,1,5,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2024-08-20 10:48:35.063,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,0,0,0,0,0,0,0,0,52,37,41,29,0,0,0,0,0,0,6,10,37,6,0,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,1,1,1,0,1,0,0,0,0,1,5,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2024-08-20 10:48:35.175,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,0,0,0,0,0,0,0,0,52,37,40,29,0,0,0,0,0,0,5,11,38,6,0,1,5,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,1,1,1,0,2,0,0,0,0,1,5,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
2024-08-20 10:48:35.240,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,0,0,0,0,0,0,0,1,52,37,41,29,0,0,0,0,0,0,6,10,37,7,0,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,1,1,1,0,1,0,0,0,0,1,5,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2024-08-20 10:48:35.318,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,0,0,0,0,0,0,0,0,52,37,40,29,0,0,0,0,0,0,6,11,38,6,0,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,1,1,2,0,1,0,0,0,0,1,5,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2024-08-20 10:48:35.397,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,0,0,0,0,0,0,0,1,52,37,41,29,0,0,0,0,0,0,6,11,37,6,0,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,1,1,1,0,1,0,0,0,0,1,5,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
2024-08-20 10:48:35.477,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,0,0,0,0,0,0,0,0,52,37,41,29,0,0,0,0,0,0,6,11,37,6,0,2,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,1,1,1,0,1,0,0,0,0,1,5,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2024-08-20 10:48:35.568,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,0,0,0,0,0,0,0,0,52,37,41,29,0,0,0,0,0,0,6,11,37,6,0,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,1,0,1,0,0,0,0,1,5,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
