timestamp,data
2024-08-21 15:20:56.957,"0,0,6,8,18,14,12,8,5,1,1,1,10,12,19,21,21,14,15,2,3,16,29,18,27,22,29,30,7,1,2,9,24,24,26,29,24,19,28,12,3,5,16,30,40,42,29,10,10,44,0,0,6,27,34,20,22,5,3,7,0,2,6,24,25,42,35,6,4,1,0,1,12,26,32,32,33,22,11,10,0,1,16,27,36,58,48,32,8,10,0,1,22,38,35,47,25,19,4,3,0,0,12,30,24,10,32,18,12,5,1,0,4,19,3,1,11,10,2,2,0,1,9,6,0,0,0,4,2,0,0,0,6,14,1,1,4,30,5,0,1,3,40,40,4,2,4,34,33,2,6,6,36,11,2,1,2,16,40,4"
2024-08-21 15:20:57.029,"0,0,5,8,18,14,12,8,5,1,0,1,10,12,18,21,21,14,15,2,3,16,29,18,27,22,29,30,7,1,2,9,24,24,26,28,24,19,28,12,2,5,16,30,40,42,29,10,10,44,1,1,5,27,34,20,22,5,3,8,0,2,6,24,25,42,35,7,3,1,0,1,12,26,33,32,33,22,11,10,0,1,16,28,36,58,47,33,9,10,0,1,22,38,34,47,25,19,4,3,0,1,11,30,25,10,31,18,13,5,0,0,5,19,3,1,11,11,2,2,0,2,9,6,0,0,1,4,2,0,0,0,6,13,2,1,3,30,5,1,1,3,40,40,5,2,3,35,33,3,5,6,36,11,2,1,3,15,40,4"
2024-08-21 15:20:57.116,"0,0,6,8,18,14,12,8,6,1,0,1,10,11,18,21,21,14,15,1,3,15,29,19,27,22,29,30,7,1,2,9,21,22,24,29,24,19,28,12,2,4,15,28,40,42,30,10,9,44,0,0,5,26,34,20,22,5,3,8,0,2,6,24,26,42,35,7,3,1,0,1,12,26,33,32,33,22,11,10,0,1,16,27,36,59,47,32,8,10,0,1,22,38,35,47,25,19,4,3,0,0,12,30,25,10,32,18,12,5,1,0,5,19,2,1,11,11,2,2,0,2,9,6,0,0,0,4,2,0,0,1,6,14,1,1,3,31,5,0,1,3,40,40,5,2,4,35,33,2,6,6,36,11,2,1,2,16,40,4"
2024-08-21 15:20:57.202,"0,0,5,8,19,14,11,8,6,1,0,1,10,12,19,21,21,14,15,2,3,16,28,18,28,22,29,30,7,1,1,9,22,22,25,28,24,20,28,12,2,5,15,28,40,42,29,10,9,44,0,0,5,27,33,20,22,5,2,7,0,1,6,25,26,41,35,7,3,1,0,1,12,26,32,32,33,22,11,10,0,1,16,28,36,58,48,33,8,10,0,1,22,39,35,47,25,19,4,3,0,0,12,30,24,9,32,18,12,5,1,0,4,19,3,1,11,10,2,2,0,2,9,6,1,0,1,3,2,0,0,1,6,13,1,1,3,30,5,1,1,3,41,40,5,2,3,35,33,2,6,6,36,11,2,1,2,15,40,4"
2024-08-21 15:20:57.282,"0,0,6,8,17,13,12,8,5,1,0,2,10,11,18,21,21,13,15,2,3,16,29,19,28,22,29,30,7,1,2,10,25,22,26,28,24,20,28,12,2,7,17,29,40,42,29,10,10,44,0,0,6,27,34,20,23,5,2,8,0,1,6,25,26,42,35,7,3,1,0,1,11,26,32,31,33,22,10,10,0,1,15,28,36,58,48,32,8,10,0,1,21,38,35,48,25,19,4,3,0,1,12,30,25,10,31,18,12,5,1,0,5,19,3,1,10,11,3,2,0,1,9,6,0,0,0,3,2,0,0,0,6,13,1,1,3,30,5,0,1,2,40,40,5,2,3,35,33,2,6,5,36,12,2,1,2,16,40,4"
2024-08-21 15:20:57.373,"0,2,5,8,17,12,10,7,4,1,0,1,10,12,19,21,20,13,14,1,4,19,29,18,28,22,30,29,6,1,2,12,26,22,26,28,24,15,24,10,2,7,20,29,40,42,29,10,9,44,0,1,6,27,34,20,22,5,3,8,0,2,6,24,26,42,35,7,3,1,0,1,12,26,31,32,33,22,9,10,0,1,14,28,36,59,48,33,9,10,0,1,21,39,35,48,25,19,4,3,0,0,12,30,24,10,32,18,12,5,1,0,5,19,2,1,11,11,2,2,0,2,9,6,0,0,1,3,2,0,0,0,5,13,2,1,3,30,5,0,1,2,40,40,4,2,4,35,33,3,5,5,36,11,2,1,2,16,41,4"
2024-08-21 15:20:57.449,"0,3,5,8,16,11,10,7,5,1,1,2,10,11,18,20,20,13,13,1,4,20,29,18,28,23,29,26,5,1,2,16,26,22,26,27,22,12,22,10,5,20,22,28,39,42,26,9,9,46,6,2,7,27,34,20,21,5,2,8,1,2,6,24,26,41,35,7,3,1,0,1,11,26,31,32,34,22,8,8,0,1,15,28,36,59,48,33,9,10,0,1,22,39,35,48,25,19,4,3,0,0,12,30,25,9,32,19,12,4,1,0,5,19,3,1,11,11,2,2,0,2,8,6,0,0,1,4,2,0,0,1,6,13,1,1,3,31,5,0,1,3,39,40,5,2,3,35,34,3,5,5,35,12,2,1,3,16,41,4"
2024-08-21 15:20:57.527,"0,3,6,7,16,10,10,7,4,0,1,2,10,12,18,20,20,12,12,1,5,19,28,18,29,22,29,25,5,1,3,20,26,23,26,27,22,12,22,9,13,26,23,28,40,43,27,8,8,47,12,3,7,27,34,20,21,4,2,8,1,2,6,24,26,41,34,6,3,1,0,2,11,26,32,31,33,21,9,7,0,1,16,28,36,59,48,33,9,10,0,1,22,39,35,48,25,20,4,3,0,1,12,30,24,10,32,18,12,4,1,0,4,19,3,1,11,10,2,2,0,1,8,6,0,0,1,4,2,0,0,1,6,13,1,1,3,31,5,0,1,3,40,41,4,2,4,36,34,2,6,6,35,11,2,1,2,16,42,4"
2024-08-21 15:20:57.623,"0,2,6,8,15,9,10,7,5,0,1,2,10,11,18,21,20,12,13,1,4,20,28,18,28,23,29,25,4,1,3,20,26,22,26,26,23,12,21,9,17,25,22,29,40,43,27,9,8,49,11,2,7,27,35,20,21,4,3,8,1,2,7,24,26,41,34,6,3,1,0,1,11,26,31,31,33,21,9,8,0,1,16,28,36,59,48,33,8,9,1,1,22,39,35,48,25,19,4,3,0,0,12,30,24,10,32,18,11,4,1,0,4,19,3,1,11,10,2,2,0,1,8,6,0,0,1,4,0,0,0,0,6,12,1,2,3,31,5,0,1,3,40,40,4,2,4,36,34,2,6,6,35,11,2,1,2,16,42,4"
2024-08-21 15:20:57.695,"0,2,5,7,13,8,9,7,5,0,1,1,10,12,18,20,20,12,13,0,4,19,28,19,29,22,29,25,5,1,3,20,25,22,26,27,23,11,21,10,21,28,21,29,40,43,28,9,8,51,15,3,7,27,35,20,21,4,3,9,2,2,6,24,26,42,34,6,3,1,1,1,11,26,31,31,33,21,8,7,0,1,16,28,36,59,48,33,8,9,0,1,22,39,35,48,25,20,4,3,0,1,12,30,24,10,32,18,12,4,0,0,5,19,2,1,11,10,2,2,0,1,8,6,0,0,1,3,2,0,0,0,5,12,1,1,3,31,5,0,1,3,40,40,4,2,4,36,34,3,6,5,35,11,2,1,2,16,42,4"
