timestamp,data
2024-08-30 17:42:45.723,"0,2,9,2,4,2,2,4,1,0,0,0,4,0,1,2,1,2,2,1,0,1,1,0,0,0,0,1,2,0,2,5,1,0,5,1,1,1,2,0,2,1,0,2,1,2,0,2,5,2,1,2,2,1,1,5,2,4,8,2,2,3,0,1,0,1,0,0,3,2,16,5,2,0,0,0,0,1,1,2,0,1,1,2,0,1,0,0,0,0,1,1,0,0,2,2,2,1,6,6,0,1,6,20,33,27,21,14,9,2,1,2,32,57,50,83,63,38,13,10,9,4,29,45,52,34,55,34,10,8,2,4,12,53,41,23,18,12,10,4,0,4,4,18,15,14,11,16,5,1,0,0,0,1,5,36,25,15,13,2"
2024-08-30 17:42:45.809,"1,2,9,3,4,2,2,4,1,0,0,0,4,0,1,1,0,2,2,1,0,1,1,0,0,0,0,1,2,0,2,5,1,0,5,1,1,1,2,0,2,1,0,1,0,2,0,1,4,2,1,2,2,1,1,5,1,4,8,2,2,3,0,0,0,1,0,0,3,3,16,4,2,1,0,0,0,1,1,2,0,1,1,2,0,0,0,0,0,0,1,1,1,0,2,3,2,2,7,6,0,1,6,18,33,27,20,15,9,2,1,3,31,57,50,83,64,39,13,10,8,4,29,45,52,34,55,34,11,8,2,4,12,54,41,23,18,12,10,4,0,4,4,19,15,14,11,16,5,1,0,0,1,1,5,36,25,14,13,2"
2024-08-30 17:42:45.900,"1,2,9,3,4,2,2,4,1,0,0,0,4,0,1,2,1,2,1,1,0,1,1,0,0,0,0,0,2,0,3,5,1,0,5,1,1,1,2,1,2,2,1,2,0,2,1,1,4,2,1,1,2,1,1,5,2,4,8,2,2,2,1,1,0,1,0,0,2,2,17,4,2,0,0,0,0,1,1,1,0,1,1,2,1,0,0,0,0,0,1,1,0,0,3,2,2,2,6,6,0,1,5,17,33,27,21,14,9,2,1,2,30,57,50,83,64,39,13,10,8,4,29,46,52,34,55,35,12,8,1,4,12,54,42,23,18,12,10,4,1,4,4,19,16,14,11,18,8,2,0,0,1,1,4,36,28,14,13,2"
2024-08-30 17:42:45.976,"1,2,9,3,4,2,2,4,1,0,0,0,4,0,1,2,1,2,1,1,0,1,1,0,0,0,0,0,2,0,3,5,1,0,5,1,1,1,2,0,2,2,0,2,0,2,1,1,4,2,1,1,2,1,1,5,2,4,8,2,2,2,0,1,0,1,0,0,2,2,17,4,2,0,1,0,0,1,1,1,0,1,1,2,1,0,0,0,0,0,1,1,0,0,3,2,2,2,6,5,0,0,5,17,33,28,21,14,9,2,1,2,30,57,50,84,64,39,14,9,8,3,29,46,52,34,55,35,13,8,1,4,12,54,42,23,18,12,11,4,0,4,4,20,16,14,12,18,11,2,0,0,0,2,5,36,28,13,14,2"
2024-08-30 17:42:46.055,"0,2,9,2,4,2,2,4,1,0,0,0,4,0,1,1,1,2,1,1,0,1,1,0,0,0,0,1,2,0,2,5,1,1,5,1,1,1,2,0,2,1,0,2,1,2,0,1,5,2,1,2,2,1,1,5,1,4,8,2,2,2,1,1,0,1,0,0,2,3,17,4,2,1,0,0,0,1,1,2,0,1,1,2,0,0,0,0,0,0,1,1,0,0,2,3,3,1,5,5,1,1,4,14,32,28,21,14,9,2,1,2,27,57,50,83,64,39,14,10,8,3,29,46,52,34,55,35,13,8,1,4,12,54,43,23,18,13,11,5,0,4,5,21,16,14,12,19,11,2,0,0,0,1,5,36,29,11,14,2"
2024-08-30 17:42:46.216,"0,2,9,3,4,2,2,4,1,0,0,0,4,0,1,2,1,2,2,1,0,1,1,0,0,0,0,1,2,0,3,5,1,0,5,1,1,1,2,0,2,2,1,2,0,2,1,2,4,2,0,2,2,1,1,5,2,4,8,2,2,2,1,1,0,1,0,0,2,3,17,3,2,1,0,0,0,1,1,2,0,1,1,3,0,0,0,0,0,0,1,1,0,0,2,3,3,1,5,6,1,1,4,13,32,28,19,13,9,2,1,2,26,57,50,83,64,39,14,9,8,3,29,46,52,34,55,36,14,8,1,4,12,55,43,23,18,13,11,5,0,3,5,20,16,15,12,19,12,2,0,0,0,1,5,36,29,12,14,2"
2024-08-30 17:42:46.216,"1,2,9,2,3,2,2,4,1,0,0,0,4,0,1,1,1,2,2,1,0,1,1,1,0,0,0,1,2,0,2,5,1,1,5,1,1,1,2,0,2,2,0,2,1,2,0,1,5,2,1,2,2,1,1,5,1,3,8,2,2,3,1,0,0,1,0,0,2,3,16,3,2,1,0,0,0,1,1,2,0,1,1,3,0,0,0,0,0,0,1,1,0,0,2,3,3,1,5,6,0,0,4,12,31,28,19,14,9,2,1,2,24,56,50,83,64,39,14,9,7,4,29,46,52,33,55,36,14,8,1,4,12,55,44,24,19,13,11,5,0,3,4,20,16,15,13,19,13,3,0,0,1,2,5,36,30,12,14,2"
2024-08-30 17:42:46.307,"0,2,9,3,3,2,2,4,1,0,0,0,3,0,1,1,1,3,2,0,0,1,2,1,0,0,0,1,2,0,2,5,1,0,5,1,1,1,2,0,2,2,1,2,0,2,1,1,4,2,1,1,2,1,1,5,2,4,8,2,2,3,1,1,0,1,0,0,2,3,17,3,1,1,0,0,0,1,1,1,0,0,1,3,0,0,0,0,0,0,1,1,0,0,2,3,3,1,5,5,0,1,4,10,30,28,18,13,8,2,1,2,23,55,50,83,63,39,13,9,6,3,29,46,52,34,55,36,14,8,1,4,12,56,45,24,20,13,11,5,0,3,5,21,16,14,13,20,13,3,0,0,1,2,5,36,31,12,14,2"
2024-08-30 17:42:46.389,"1,2,9,3,3,2,2,4,0,0,0,0,4,0,1,2,1,2,1,1,0,1,1,0,0,0,0,1,2,0,2,5,1,0,5,1,1,1,2,0,2,1,0,2,1,1,0,2,5,2,1,2,2,1,1,5,1,4,8,2,2,3,1,0,0,1,0,0,2,3,17,4,2,0,0,0,0,0,1,2,0,1,1,3,0,0,0,0,0,0,1,1,0,0,2,3,3,2,5,5,0,1,3,10,29,27,18,14,8,2,1,2,22,55,50,83,63,39,14,9,6,3,29,46,52,34,55,35,14,8,1,4,13,56,46,24,20,13,11,6,0,3,5,21,16,14,13,20,14,3,0,0,0,3,5,35,32,13,14,2"
2024-08-30 17:42:46.479,"0,2,9,2,4,2,2,4,1,0,0,0,4,0,1,1,1,2,1,1,0,1,1,1,0,0,0,1,2,0,3,5,1,0,5,1,1,1,2,0,2,1,0,2,0,2,0,1,4,2,0,2,2,1,1,5,2,3,8,2,2,2,0,1,0,1,0,0,2,3,17,4,1,0,0,0,0,0,1,1,0,1,1,3,0,0,0,0,0,0,1,1,0,0,3,3,3,1,5,6,0,0,3,9,28,27,17,14,8,2,2,2,21,54,49,82,63,39,13,9,6,3,29,47,52,33,55,36,14,8,1,4,12,57,46,24,19,13,11,6,0,3,5,20,16,15,13,20,15,3,0,0,0,2,5,36,32,12,14,2"
