timestamp,data
2024-09-02 16:47:23.313,"3,9,8,25,15,6,13,8,3,1,0,11,24,43,24,20,10,14,3,0,7,7,18,7,16,41,36,17,2,1,2,4,3,5,43,52,51,65,100,43,4,5,4,5,23,49,50,15,5,4,3,2,1,3,8,58,38,5,4,4,3,3,0,2,6,44,44,6,1,7,2,1,1,7,22,75,51,12,1,0,9,3,3,5,55,67,64,36,4,17,19,1,4,24,31,51,95,108,41,3,3,0,2,4,9,4,48,57,66,14,9,0,3,3,1,1,4,14,32,22,5,0,2,11,2,3,2,9,67,15,11,1,1,2,1,1,1,25,98,12,5,1,1,1,0,1,1,21,4,1,5,2,1,1,0,9,2,10,3,12"
2024-09-02 16:47:23.419,"3,10,8,25,15,6,13,8,3,1,0,11,24,43,25,20,11,13,3,1,7,7,18,7,17,41,36,17,2,1,2,4,3,5,43,52,52,65,101,43,4,5,4,5,24,49,50,15,5,4,3,2,1,3,8,58,39,5,3,3,3,3,0,2,6,43,44,5,1,7,2,1,1,7,22,75,50,12,1,1,10,3,3,5,55,66,65,36,4,17,18,1,4,23,31,49,95,108,41,3,3,0,2,4,9,4,48,58,65,13,9,0,3,3,1,1,4,14,32,22,6,0,2,10,2,4,2,9,66,28,11,1,1,2,1,0,1,25,97,12,5,1,1,1,0,2,1,21,4,2,5,2,0,1,0,9,2,10,3,12"
2024-09-02 16:47:23.475,"3,9,8,25,15,6,13,8,3,1,0,11,24,43,25,20,10,14,3,0,7,7,17,8,16,41,36,16,2,1,2,3,4,5,41,52,51,64,101,43,4,5,4,5,25,50,49,15,5,4,2,2,1,3,8,58,38,5,3,3,3,3,0,1,6,43,44,5,1,6,2,1,0,5,21,74,50,12,1,1,10,4,3,4,55,67,64,36,4,17,19,1,4,23,30,49,95,109,41,3,3,0,2,4,9,4,48,58,67,13,9,1,3,3,1,1,4,14,33,21,6,1,2,11,2,3,2,9,67,28,11,1,1,2,1,1,1,26,97,11,5,1,1,1,0,1,1,21,4,2,5,2,1,1,0,9,2,10,3,12"
2024-09-02 16:47:23.564,"4,10,8,25,15,6,13,8,3,1,0,12,25,44,24,20,10,13,3,0,6,6,17,7,17,39,36,15,2,1,2,3,3,5,42,53,51,64,101,42,3,5,3,5,25,50,49,15,4,3,2,2,1,3,9,59,38,4,3,3,3,4,0,2,7,43,44,5,1,6,2,1,0,5,21,76,50,12,1,1,10,3,3,5,58,66,65,36,4,17,19,1,4,24,30,48,96,109,42,3,3,0,2,5,9,4,47,58,67,13,9,0,3,3,1,1,4,14,33,22,6,0,2,11,2,3,2,9,67,28,11,0,1,2,1,0,2,26,96,11,5,1,1,0,0,1,1,21,3,2,5,1,1,1,0,9,2,10,2,12"
2024-09-02 16:47:23.666,"3,10,8,25,15,6,13,8,3,1,0,11,26,44,24,20,10,13,3,0,6,6,15,8,17,39,35,13,2,1,2,2,3,4,31,53,52,64,100,39,4,4,2,4,27,51,48,15,4,4,2,2,1,3,10,60,38,4,4,4,2,3,0,2,8,43,43,5,2,6,1,1,0,5,22,77,50,11,1,1,10,3,3,5,63,67,65,36,5,18,18,1,4,21,31,49,97,108,43,3,3,0,1,4,9,4,47,58,67,14,8,0,3,3,1,1,4,14,33,22,6,0,2,11,2,3,2,9,67,16,11,1,1,2,2,0,2,29,94,11,5,1,1,0,1,1,1,23,3,2,5,1,1,1,2,7,2,10,1,12"
2024-09-02 16:47:23.732,"3,10,9,26,15,6,12,8,3,1,0,12,27,44,24,20,10,13,3,1,7,7,14,8,17,36,35,11,2,1,2,4,3,5,28,53,52,63,100,35,3,4,2,4,27,50,48,15,4,4,2,2,1,3,11,61,38,4,4,4,1,3,0,1,8,43,43,5,1,6,1,1,0,4,22,77,50,10,1,1,9,3,3,5,68,67,65,36,5,18,18,1,4,22,31,48,97,109,43,3,3,0,1,4,9,4,48,58,67,13,9,0,3,3,1,1,4,14,31,20,6,1,2,11,2,4,2,10,68,13,11,1,1,2,1,0,1,29,95,11,5,1,1,1,0,1,1,26,3,2,5,2,1,1,1,8,2,10,2,12"
2024-09-02 16:47:23.829,"3,10,9,25,15,6,12,8,3,1,0,12,25,43,24,20,10,13,3,0,6,6,14,8,18,35,34,11,2,1,2,3,3,4,28,53,51,63,98,30,3,4,2,7,28,50,47,14,5,4,1,2,0,4,11,61,38,4,3,4,2,3,1,2,8,43,43,5,1,6,1,1,0,8,22,77,50,9,1,1,9,3,1,6,69,67,66,34,5,19,19,1,2,23,31,49,98,109,43,3,3,0,1,4,8,4,48,57,67,12,9,0,3,3,1,0,4,14,31,19,5,1,2,11,2,3,2,10,68,11,11,1,1,2,1,0,1,31,93,11,5,1,1,1,1,1,1,27,3,2,5,1,1,1,1,8,2,11,1,12"
2024-09-02 16:47:23.894,"3,10,9,25,15,6,11,8,2,1,0,12,27,43,24,21,10,13,3,0,7,7,13,8,19,33,34,10,2,1,2,3,2,4,26,52,51,60,97,27,4,3,2,7,28,51,46,15,4,5,2,1,1,3,12,61,38,4,4,4,2,3,0,2,9,43,43,5,2,7,2,1,0,8,23,77,51,9,1,1,9,1,3,5,71,66,66,32,5,17,19,0,4,22,31,51,99,109,43,3,3,0,1,4,9,4,49,57,69,11,9,0,3,3,1,1,4,14,31,18,5,1,2,11,2,2,2,10,68,11,11,1,1,2,1,0,1,33,93,11,5,1,1,1,1,1,1,29,3,2,5,1,0,1,1,7,3,12,2,12"
2024-09-02 16:47:24.130,"3,10,9,25,14,6,11,8,2,1,0,11,27,44,23,22,10,13,3,1,7,6,14,7,20,33,33,10,2,2,2,3,3,4,25,52,51,58,97,24,3,3,2,7,27,51,45,14,5,4,2,2,0,3,13,62,38,4,4,4,2,3,0,2,9,44,43,5,1,7,2,0,1,7,23,77,51,8,1,1,10,1,3,5,74,66,66,30,5,19,19,1,3,23,32,51,100,109,42,3,3,0,2,4,9,4,49,56,68,12,9,0,3,3,1,1,4,14,30,15,5,0,2,11,2,3,2,10,68,10,11,0,1,2,2,0,2,33,93,8,5,1,1,1,0,1,1,32,3,2,5,2,0,1,1,7,2,13,1,13"
2024-09-02 16:47:24.134,"3,10,10,24,14,6,11,8,2,0,0,12,27,44,23,23,10,13,3,0,7,6,14,6,19,33,33,10,2,1,2,3,3,4,25,52,50,56,97,21,3,3,3,8,27,51,45,14,5,5,2,1,2,3,14,62,38,4,3,4,2,3,1,2,10,44,43,5,2,7,2,1,1,8,23,76,51,8,1,1,10,1,4,5,77,66,65,30,4,19,19,1,4,22,34,50,100,108,42,3,3,0,2,4,9,4,49,56,68,11,8,0,3,3,1,1,4,14,30,14,5,1,2,11,2,3,2,10,68,9,11,1,1,2,1,0,1,34,93,9,5,1,1,0,1,1,1,33,3,3,5,1,1,1,1,7,2,13,2,13"
2024-09-02 16:47:24.145,"3,10,10,25,15,6,11,8,2,1,0,11,27,45,23,22,10,13,3,1,7,6,14,7,20,33,33,10,2,1,2,3,3,4,25,52,50,57,97,22,3,3,3,8,28,51,45,15,4,5,2,1,2,3,14,63,39,4,3,5,2,3,1,2,10,44,43,5,2,8,2,1,1,9,22,76,50,8,1,1,10,1,4,5,79,66,65,30,5,19,20,0,5,22,36,51,100,107,42,4,3,0,2,4,8,4,50,55,67,11,9,0,3,3,1,0,4,14,30,14,5,0,2,11,2,2,3,10,67,9,11,1,1,2,1,0,1,35,93,9,5,1,1,1,1,1,1,33,3,3,5,1,1,0,2,7,2,14,2,13"
2024-09-02 16:47:24.241,"3,10,9,25,14,7,13,8,2,1,0,11,26,44,23,23,10,13,3,1,6,6,14,7,19,34,33,10,2,1,2,3,3,4,25,52,50,57,98,24,3,3,3,8,27,51,47,14,5,4,2,2,1,3,13,63,38,4,3,4,2,3,0,2,10,44,43,5,1,8,2,0,1,8,23,76,51,8,1,1,10,1,3,5,80,65,65,30,4,20,20,1,4,23,36,51,100,106,42,4,3,0,2,4,9,5,50,55,67,11,8,0,3,3,2,0,3,14,31,14,5,1,2,11,2,3,2,10,65,8,11,1,1,2,1,0,1,34,94,8,5,1,1,1,1,1,1,34,3,3,5,2,1,1,1,7,2,16,2,14"
2024-09-02 16:47:24.301,"3,10,9,25,14,7,12,8,2,1,0,11,26,44,23,22,11,13,3,1,6,7,14,6,20,34,33,10,2,1,2,4,3,3,25,52,50,57,98,25,3,4,3,8,27,51,47,14,5,4,2,2,1,3,13,63,39,4,4,5,2,3,0,2,10,44,43,5,1,8,2,0,1,8,23,76,51,8,1,1,10,1,3,5,80,65,64,30,5,20,20,1,4,23,37,51,100,105,42,4,3,0,2,3,9,5,50,55,68,11,8,0,3,3,2,1,3,14,31,14,5,0,2,11,2,3,2,10,66,9,11,1,1,2,1,0,2,35,94,9,5,1,1,1,1,1,1,34,4,3,5,2,1,1,1,8,2,16,2,14"
2024-09-02 16:47:24.408,"3,10,10,25,14,6,13,8,2,1,0,11,26,44,23,22,10,13,3,1,7,6,15,8,20,34,34,10,2,1,2,3,3,4,25,52,50,59,98,25,3,3,3,8,27,51,47,14,4,5,2,2,1,3,13,63,39,4,4,5,3,3,1,1,10,44,43,5,1,8,2,0,1,8,23,76,51,8,1,1,10,1,3,6,80,65,64,30,5,20,20,1,4,23,36,51,99,106,42,4,3,0,2,4,9,5,50,54,67,11,8,0,3,3,2,0,3,14,31,14,5,1,2,11,2,3,2,10,67,9,11,1,1,2,1,0,1,35,94,9,5,1,1,1,0,1,1,33,3,3,5,1,0,1,1,8,2,16,2,14"
2024-09-02 16:47:24.469,"3,10,9,25,14,6,13,8,3,1,0,11,26,43,23,23,10,13,3,1,7,7,15,7,20,35,34,10,2,1,2,3,3,4,25,52,50,59,99,26,3,4,3,8,27,51,47,14,4,4,2,2,1,3,13,63,38,4,4,5,3,3,1,2,10,44,43,5,2,7,2,1,1,7,23,76,51,8,1,1,10,2,3,6,80,65,64,30,4,20,20,1,4,23,37,51,100,105,42,4,3,0,2,5,9,5,50,55,67,11,8,0,3,3,2,1,3,14,31,14,5,0,2,11,2,2,2,10,67,9,11,1,1,2,1,1,1,35,94,9,5,1,1,1,0,1,1,34,3,3,5,2,0,1,1,8,2,16,2,14"
2024-09-02 16:47:24.560,"3,10,9,25,14,7,13,8,3,1,0,11,26,44,23,22,11,13,3,1,6,7,14,7,20,34,34,10,2,1,2,3,3,4,25,52,50,59,99,26,3,4,3,8,26,51,46,14,5,5,2,2,1,3,13,63,38,4,4,5,3,3,1,2,9,44,44,5,1,8,2,1,1,8,23,75,52,8,1,1,10,1,3,5,80,65,64,30,5,19,20,1,4,23,37,52,99,105,42,4,3,0,2,4,9,5,50,55,67,11,9,0,3,3,1,1,3,15,31,14,5,0,2,11,2,3,2,10,67,9,11,1,1,2,2,0,1,35,94,10,5,1,1,1,1,1,1,34,3,2,5,2,1,1,1,7,2,16,2,14"
2024-09-02 16:47:24.676,"3,10,9,24,14,6,13,8,3,1,0,11,26,44,23,22,10,13,3,0,7,6,15,7,20,35,34,10,2,2,2,4,3,4,25,52,50,59,99,26,3,4,3,8,26,51,45,14,4,5,2,2,1,3,14,62,39,4,4,4,2,3,1,2,9,44,44,5,1,7,2,1,1,9,22,76,51,9,1,1,10,1,3,5,81,65,63,30,5,20,20,1,4,23,37,52,100,105,42,4,3,0,2,4,9,5,50,55,67,11,9,1,3,3,2,1,3,15,31,14,5,0,2,11,2,3,2,10,67,9,11,1,1,2,1,0,2,35,93,10,5,1,1,0,1,1,1,34,4,3,5,2,0,1,1,8,2,16,2,14"
2024-09-02 16:47:24.743,"3,10,9,25,14,7,13,8,3,1,0,12,27,44,23,22,11,13,3,1,7,6,14,7,20,36,34,10,2,1,2,4,3,4,25,52,50,59,99,26,3,4,3,8,26,51,45,14,5,5,2,2,1,4,13,63,38,4,4,5,3,3,1,2,9,44,44,5,2,7,2,1,1,9,23,76,51,8,1,1,9,2,3,5,81,65,64,30,5,20,20,1,4,23,37,51,99,105,42,4,3,0,2,5,8,5,50,55,67,11,9,0,3,3,2,1,3,15,30,15,5,1,2,11,2,3,3,10,68,9,11,1,1,2,1,0,1,35,93,9,5,1,1,1,1,1,1,34,3,3,5,2,1,1,1,7,3,16,2,14"
2024-09-02 16:47:24.812,"3,10,9,25,14,7,13,8,3,2,0,11,27,44,24,22,11,13,3,1,7,7,14,7,20,36,34,10,2,1,2,4,3,4,25,53,50,60,99,27,3,4,3,8,26,50,46,14,4,5,2,2,1,3,14,63,38,4,4,5,2,3,0,2,10,44,43,5,1,7,2,1,1,9,23,76,52,9,1,1,10,1,3,5,81,65,63,30,5,20,20,1,4,23,37,51,99,105,42,4,3,0,2,4,9,4,50,55,67,10,9,0,3,3,2,1,3,15,31,15,5,0,2,11,2,2,2,10,67,9,11,1,1,2,1,0,2,35,93,9,5,1,1,0,1,1,1,34,4,3,5,2,1,1,2,7,2,16,3,14"
